"","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","incubation_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","Eigen.1","Eigen.2","Eigen.3","Eigen.4","Eigen.5","Eigen.6","Eigen.7","Eigen.8","Eigen.9","Eigen.10","IUCN","order","family","genus","taxonID"
"Otomys_tropicalis",97.8836,1.65,4,114.45,1.833333333,40.0434,12.87156,13.96,30,NA,1.833333333,NA,NA,NA,NA,NA,19.024,NA,NA,7.11,NA,NA,NA,NA,5.06195188314892,-3.22837558671008,1.37925519612672,-0.4305577700575,0.0688952745818297,0.754970547987362,-0.0293856950869597,0.00035583335879031,0.0705508856985589,-0.0785419509002504,"LC","Rodentia","Muridae","Otomys","http://www.gbif.org/species/5219867"
"Otomys_typus",91.24,1.6,5,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,5.06088838493624,-3.22754748000942,1.37838569487808,-0.430214224996508,0.0688269828895413,0.754178030978145,-0.0293449650599501,0.000355262367236051,0.0704159187934604,-0.0783394741407432,"LC","Rodentia","Muridae","Otomys","http://www.gbif.org/species/5219871"
"Pachyuromys_duprasi",55.44,4.06,NA,40,8.316666667,20.4,29.52292,NA,NA,NA,4.408333333,61,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,4.94003931068616,-3.13330950901153,1.27825325156137,-0.390436433721915,0.0608695855197904,0.661655109803264,-0.0245361986709411,0.00028734532444957,0.0541897303906963,-0.0534091237102723,"LC","Rodentia","Muridae","Pachyuromys","http://www.gbif.org/species/2437746"
"Palawanomys_furvus",NA,NA,NA,90.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2495,NA,NA,NA,NA,NA,NA,NA,5.04785703489803,-3.21739904548137,1.36771923947104,-0.425998218597049,0.067988573252334,0.744447338211445,-0.0288446159398496,0.000348246358919076,0.0687572060398084,-0.0758514985941977,"LC","Rodentia","Muridae","Palawanomys","http://www.gbif.org/species/2438861"
"Papagomys_armandvillei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,5.06042610295007,-3.22718372310584,1.37797169248878,-0.430044984994241,0.068792042033071,0.753767990899891,-0.0293225469091155,0.000354935844078253,0.0703346537399225,-0.0782042809615592,"NT","Rodentia","Muridae","Papagomys","http://www.gbif.org/species/2438411"
"Parahydromys_asper",NA,NA,NA,526.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6795,NA,NA,NA,NA,NA,NA,NA,4.99313081897676,-3.17471901724346,1.32233576094909,-0.407964849601837,0.0643802020883762,0.702489315317716,-0.02666344939515,0.000317440325985224,0.0613986522658373,-0.0645602338362298,"LC","Rodentia","Muridae","Parahydromys","http://www.gbif.org/species/2438486"
"Paraleptomys_rufilatus",NA,NA,NA,54.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.339,NA,NA,NA,NA,NA,NA,NA,4.99590003650789,-3.17687022959676,1.32455074802476,-0.408832066763136,0.0645507408004169,0.704461822415751,-0.0267628451793983,0.000318815270562823,0.0617173430794486,-0.0650170240148764,"EN","Rodentia","Muridae","Paraleptomys","http://www.gbif.org/species/2439304"
"Paraleptomys_wilhelmina",NA,NA,NA,33.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9435,NA,NA,NA,NA,NA,NA,NA,4.99546211255651,-3.17653000180326,1.32420014138074,-0.408694744904348,0.0645237246688433,0.704149303842835,-0.0267470852562947,0.000318597155460005,0.0616667520647752,-0.064944400422842,"DD","Rodentia","Muridae","Paraleptomys","http://www.gbif.org/species/2439305"
"Paramelomys_gressitti",166.32,2.075,NA,85.18,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.374,NA,NA,NA,NA,NA,NA,NA,4.99733072993637,-3.1779915271828,1.32578959353543,-0.409332423421351,0.0646526997854568,0.705653801670277,-0.0268266896558129,0.00031973380585093,0.0619422753293559,-0.0653795629099869,"EN","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264866"
"Paramelomys_levipes",NA,1.51,NA,82.205,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.55,NA,NA,NA,NA,NA,NA,NA,4.9969290755899,-3.17767887561188,1.32546218617853,-0.40920322009954,0.0646270526084705,0.705356298667216,-0.0268114388292191,0.000319520366961321,0.0618919473179444,-0.0653044767999283,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264872"
"Paramelomys_lorentzii",166.32,1.75,NA,85.7,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,4.99716368800145,-3.17786318512093,1.32566965905408,-0.409287708941636,0.064644431929879,0.705560052221743,-0.0268225297682359,0.000319681598644718,0.0619320080687649,-0.0653710805190985,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264869"
"Paramelomys_mollis",NA,1.52,NA,82.81,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,4.99759290165035,-3.17819634753051,1.32601042845239,-0.409420710293762,0.0646704888184353,0.705861084300163,-0.0268375936079794,0.000319888979309804,0.0619797324122009,-0.065438315782712,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264865"
"Paramelomys_moncktoni",166.32,2.075,NA,85.18,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.374,NA,NA,NA,NA,NA,NA,NA,4.99764838273329,-3.17823941763959,1.32605451815227,-0.409437923868061,0.0646738623104419,0.705900061353441,-0.026839544886062,0.000319915847394925,0.0619859164750234,-0.065447025857182,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264871"
"Paramelomys_naso",NA,1.51,NA,82.81,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.041,NA,NA,NA,NA,NA,NA,NA,4.99729979283084,-3.17796875572033,1.32577698234712,-0.409329474609667,0.0646525855768904,0.705654146432197,-0.0268272069500791,0.000319745688118391,0.0619466527280278,-0.0653913522584784,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264868"
"Paramelomys_platyops",NA,1.97,NA,87.7,NA,NA,20,NA,23.37,NA,NA,NA,NA,NA,NA,NA,15.4375,NA,NA,NA,NA,NA,NA,NA,4.99735840625878,-3.17801426053774,1.32582359516571,-0.409347679973042,0.0646561551724545,0.705695395865416,-0.0268292741596308,0.000319774175556915,0.0619532182200116,-0.0654006340534974,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264864"
"Paramelomys_rubex",212.91,2,NA,66.38,NA,NA,20,NA,23.37,NA,NA,NA,NA,NA,NA,NA,12.875,NA,NA,NA,NA,NA,NA,NA,4.99786810338466,-3.17841179672339,1.32624656753986,-0.409515791102309,0.0646898019418861,0.706086668404433,-0.0268496221678115,0.000320061626852041,0.0620218994342571,-0.0655060683312026,"LC","Rodentia","Muridae","Paramelomys","http://www.gbif.org/species/4264870"
"Paramelomys_steini",NA,2,NA,72.885,NA,NA,20,NA,23.37,NA,NA,NA,NA,NA,NA,NA,12.875,NA,NA,NA,NA,NA,NA,NA,4.9974090956365,-3.17805443759446,1.32587184118192,-0.409367833129893,0.0646604144296768,0.705745719622236,-0.0268321283105749,0.000319816669730368,0.0619641033818273,-0.0654197610425244,"DD","Rodentia","Muridae","Rattus","http://www.gbif.org/species/4264867"
"Parotomys_brantsii",81.77726,2.04,3,120,0.5,37.56,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,5.06206343259072,-3.22846231775338,1.37934517656573,-0.430593129748733,0.0689022595292319,0.755051452996044,-0.0293898075023304,0.000355890596882733,0.070564277992429,-0.0785616036697899,"LC","Rodentia","Muridae","Parotomys","http://www.gbif.org/species/2438856"
"Parotomys_littledalei",NA,2.91,NA,126.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06135918378524,-3.2279138491447,1.37876847965562,-0.430365130041395,0.0688569037296548,0.754524989290037,-0.0293627169537291,0.000355510509523903,0.0704743340982259,-0.0784263473862416,"LC","Rodentia","Muridae","Parotomys","http://www.gbif.org/species/2438855"
"Paruromys_dominator",NA,NA,NA,325.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7,NA,NA,NA,NA,NA,NA,NA,5.06619614624881,-3.23167765289836,1.38269889296246,-0.431914277667016,0.0691639882621126,0.758085649456931,-0.0295448236390631,0.000358055426050108,0.0710732227649236,-0.0793162247591063,"LC","Rodentia","Muridae","Paruromys","http://www.gbif.org/species/2438520"
"Pelomys_campanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,5.06321023454372,-3.22935685245966,1.38029733499608,-0.430971543580553,0.0689779776399667,0.755931859789717,-0.0294355437530008,0.000356536023819974,0.0707181875685025,-0.0787963942404579,"LC","Rodentia","Muridae","Pelomys","http://www.gbif.org/species/2438687"
"Pelomys_fallax",NA,3.335,NA,119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,5.06486485055147,-3.23064531540751,1.38165084702771,-0.43150644045413,0.0690843343400394,0.757166212829754,-0.0294990100528535,0.000357426023169681,0.0709286512024835,-0.0791124413601499,"LC","Rodentia","Muridae","Pelomys","http://www.gbif.org/species/2438685"
"Pelomys_hopkinsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,5.06318481756829,-3.22933706286938,1.38027657675182,-0.430963347044549,0.0689763497200519,0.755912973609907,-0.0294345750925649,0.000356522466049708,0.0707149914638415,-0.0787916356622779,"DD","Rodentia","Muridae","Pelomys","http://www.gbif.org/species/2438686"
"Pelomys_isseli",NA,NA,NA,59.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,5.0634052743148,-3.22950874610151,1.38045703010096,-0.431034679562618,0.068990537612072,0.756077651042193,-0.0294430470464185,0.000356641315001381,0.0707431119930247,-0.0788339168692918,"NT","Rodentia","Muridae","Pelomys","http://www.gbif.org/species/2438689"
"Pelomys_minor",NA,2.5,NA,49.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,5.06373971500551,-3.22976919425255,1.38073076663888,-0.431142882705754,0.0690120579516421,0.756327431394906,-0.0294558957985794,0.000356821548929478,0.0707857508495119,-0.0788980037839474,"LC","Rodentia","Muridae","Pelomys","http://www.gbif.org/species/2438688"
"Phloeomys_cumingi",NA,1,NA,1796.23,13.6,NA,NA,NA,NA,NA,13.57916667,NA,NA,NA,NA,NA,43.3745,NA,NA,NA,NA,NA,NA,NA,4.99941990679847,-3.17957886692812,1.32710809689405,-0.409788213844685,0.064727775755884,0.706469055199353,-0.0268513207383587,0.000319911950817345,0.0619252659189551,-0.0651399757553276,"LC","Rodentia","Muridae","Phloeomys","http://www.gbif.org/species/2438568"
"Phloeomys_pallidus",NA,NA,NA,1744.14,10.7,NA,NA,NA,NA,NA,10.675,NA,NA,NA,NA,NA,43.3745,NA,NA,NA,NA,NA,NA,NA,4.99979628788726,-3.17987151608433,1.32741170793541,-0.409907506272629,0.0647513337857216,0.706741890423491,-0.0268651759996859,0.000320104625540798,0.0619702741891025,-0.0652056764630492,"LC","Rodentia","Muridae","Phloeomys","http://www.gbif.org/species/2438569"
"Pithecheir_melanurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,5.03751166966496,-3.20930402713632,1.35887774212457,-0.422442502818756,0.0672671332638679,0.736023037714239,-0.0283959129863514,0.000341807667658282,0.0671841947087461,-0.0733160515045806,"VU","Rodentia","Muridae","Pithecheir","http://www.gbif.org/species/7530815"
"Pithecheir_parvus",NA,2,NA,104,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,5.03763929472474,-3.20940346924421,1.35898272394169,-0.422484086548328,0.0672754241969284,0.736119341383944,-0.0284008892482534,0.000341877685186549,0.0672008336915862,-0.0733413227428138,"DD","Rodentia","Muridae","Pithecheir","http://www.gbif.org/species/5219810"
"Pogonomelomys_mayeri",NA,2.15,NA,111.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.728,NA,NA,NA,NA,NA,NA,NA,5.0443118697629,-3.21458131653913,1.36426670012548,-0.424544406446623,0.067678642602148,0.740776250530362,-0.0286335556403043,0.000345078117465918,0.0679367670385509,-0.0743786905811493,"LC","Rodentia","Muridae","Pogonomelomys","http://www.gbif.org/species/2438692"
"Pogonomys_championi",NA,2.15,NA,50.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.495,NA,NA,NA,NA,NA,NA,NA,4.96038229237824,-3.14924972504693,1.2958600471186,-0.397552833328242,0.0623218529544419,0.678643044631027,-0.0254501906574141,0.00030054719146414,0.0574452324485035,-0.058764770770487,"DD","Rodentia","Muridae","Pogonomys","http://www.gbif.org/species/2438512"
"Pogonomys_fergussoniensis",NA,2.175,NA,95.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.206,NA,NA,NA,NA,NA,NA,NA,4.96062315582262,-3.14943708626186,1.29605506911275,-0.397629563678901,0.0623370279917704,0.678818867234643,-0.0254591393630351,0.000300671793081355,0.0574743842278024,-0.0588074245850036,"EN","Rodentia","Muridae","Pogonomys","http://www.gbif.org/species/4264814"
"Pogonomys_loriae",NA,2.175,NA,95.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.206,NA,NA,NA,NA,NA,NA,NA,4.96060331921223,-3.14942201397005,1.29604237930495,-0.397625098819224,0.0623362654262793,0.678810454115715,-0.0254588347406348,0.00030066867089948,0.0574740237989503,-0.0588080707341779,"LC","Rodentia","Muridae","Pogonomys","http://www.gbif.org/species/2438510"
"Pogonomys_macrourus",NA,2.4,NA,46.98,3.1,NA,NA,NA,NA,NA,2.416666667,NA,NA,NA,NA,NA,13.1985,NA,NA,NA,NA,NA,NA,NA,4.96042335558028,-3.14928179995416,1.29589454652762,-0.397566602803814,0.0623246208456775,0.678675270885448,-0.0254518766920096,0.00030057108302317,0.0574509594073397,-0.0587735859442277,"LC","Rodentia","Muridae","Pogonomys","http://www.gbif.org/species/2438513"
"Pogonomys_sylvestris",NA,2.155,NA,40.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8055,NA,NA,NA,NA,NA,NA,NA,4.96038678750534,-3.14925329897913,1.2958644142022,-0.397554665370115,0.0623222412468391,0.678647634503867,-0.0254504508914349,0.000300551056068281,0.0574462162942152,-0.0587664629328822,"LC","Rodentia","Muridae","Pogonomys","http://www.gbif.org/species/2438511"
"Praomys_daltoni",139.08972,5.54,2,34.245,NA,28.58146,NA,1.5,8,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,5.06022510308393,-3.2270297476994,1.37783153834573,-0.42999343590025,0.0687826762632159,0.753662406488198,-0.0293180431526308,0.000354881195813771,0.0703246018303847,-0.0781987792760717,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/4264878"
"Praomys_delectorum",74.2,3.5,4,36.97,5.2,24.3488,25,2.7,10.5,NA,5.183333333,75,0.065708419,NA,NA,NA,12.079,NA,NA,NA,NA,NA,NA,NA,5.06066067351762,-3.22736890862204,1.37818763273826,-0.430134125578523,0.0688106417421226,0.753986936179227,-0.0293347194040411,0.000355114949956155,0.0703798424422518,-0.078281589345505,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438472"
"Praomys_derooi",NA,3.625,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,5.06089361700634,-3.22755032109257,1.3783783516841,-0.430209522581838,0.0688256395527844,0.754161019628152,-0.02934367696357,0.000355240629289065,0.0704095863717636,-0.0783263469863056,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/4264879"
"Praomys_hartwigi",NA,3.49,NA,38.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,NA,NA,NA,NA,NA,NA,NA,5.0622054593408,-3.22857182728271,1.3794511067142,-0.430633405521938,0.0689099080759218,0.755138969190648,-0.0293939435401185,0.000355945368884651,0.070576185049626,-0.0785763268491223,"VU","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438478"
"Praomys_jacksoni",74.2,3.5,4,37.1,5.2,24.3488,25,2.7,10.5,NA,5.183333333,75,0.065708419,NA,NA,NA,12.079,NA,NA,NA,NA,NA,NA,NA,5.05940461729284,-3.22639067344875,1.37715899237787,-0.429727463160033,0.0687297523712952,0.753048057038073,-0.0292864233052093,0.000354437563520864,0.0702196436436855,-0.0780411655529173,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438475"
"Praomys_lukolelae",81.87284,3.5,4,37.035,5.2,24,24.95752,2.7,10.5,NA,5.2,75,0.065708419,NA,NA,NA,12.079,NA,NA,NA,NA,NA,NA,NA,5.06356093291337,-3.22962639900993,1.38055098247814,-0.431066681010358,0.0689957438139288,0.756134062722625,-0.0294447876703784,0.000356655505396651,0.0707431824277835,-0.0788242266126465,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/4264880"
"Praomys_minor",74.2,3.5,4,37.1,5.2,24.3488,25,2.7,10.5,NA,5.183333333,75,0.065708419,NA,NA,NA,12.079,NA,NA,NA,NA,NA,NA,NA,5.05947961112908,-3.2264490750146,1.37722036848763,-0.429751722783721,0.0687345769887674,0.753104053667098,-0.0292893033396831,0.000354477958018138,0.0702291981722135,-0.0780555190967171,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438471"
"Praomys_misonnei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,5.05955920975932,-3.22651105685086,1.37728545719224,-0.429777440582849,0.0687396893988252,0.753163382620496,-0.0292923523207763,0.000354520698426202,0.0702392991628318,-0.0780706626213104,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438477"
"Praomys_morio",86.11772,3.305,NA,31.365,NA,33.82172,29.68992,2.69,NA,NA,NA,NA,NA,NA,NA,NA,12.75,NA,NA,NA,NA,NA,NA,NA,5.0623524745801,-3.22868631907878,1.37957145986186,-0.430680981988571,0.0689193710993835,0.755248805764247,-0.0293995940640387,0.000356024634331901,0.070594938147528,-0.0786045139879445,"EN","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438474"
"Praomys_obscurus",NA,3.49,NA,38.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,NA,NA,NA,NA,NA,NA,NA,5.06162992529152,-3.22812365702494,1.3789803409591,-0.43044736983908,0.0688729193870731,0.754709693649928,-0.0293718740680217,0.00035563591077312,0.070503015516424,-0.0784664899641346,"EN","Rodentia","Muridae","Praomys","http://www.gbif.org/species/4264877"
"Praomys_rostratus",81.87284,3.5,4,36.97,5.2,24,24.95752,2.7,10.5,NA,5.2,75,0.065708419,NA,NA,NA,12.079,NA,NA,NA,NA,NA,NA,NA,5.0599735971771,-3.22683382684452,1.37762519260035,-0.429911811846776,0.0687664313143151,0.753473824823017,-0.0293083366413427,0.000354745032248193,0.0702924024437692,-0.0781505322368285,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438473"
"Praomys_tullbergi",81.87284,3.5,4,36.97,5.2,24,24.95752,2.7,10.5,NA,5.2,75,0.065708419,NA,NA,NA,12.079,NA,NA,NA,NA,NA,NA,NA,5.05945467513984,-3.22642966942434,1.37720008496416,-0.429743724399487,0.0687329905489127,0.75308565533624,-0.0292883612446643,0.00035446478057432,0.0702260926654068,-0.0780508858297807,"LC","Rodentia","Muridae","Praomys","http://www.gbif.org/species/2438479"
"Praomys_verschureni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,5.0634468549493,-3.22953756558405,1.38045766170087,-0.431029800369833,0.0689884102947648,0.756048950127529,-0.0294404109748759,0.000356594124587439,0.070728665112481,-0.0788024173767184,"DD","Rodentia","Muridae","Praomys","http://www.gbif.org/species/4264882"
"Protochromys_fellowsi",NA,2.68,NA,78.99,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1375,NA,NA,NA,NA,NA,NA,NA,5.00352783589344,-3.18280158420318,1.33070749401949,-0.4112515073402,0.0650285928741969,0.709996152986558,-0.0270438960399997,0.000322723221014404,0.0626299494767052,-0.0663474551431585,"LC","Rodentia","Muridae","Protochromys","http://www.gbif.org/species/4264835"
"Psammomys_obesus",100,3.5,3.44,177.33,3.2,24.8,27.08804,6.25,40,NA,3.1375,NA,0.104449008,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,4.96010148930824,-3.14887155041095,1.29407305425945,-0.396591164343951,0.0620704888235134,0.675510727880279,-0.0252237147832586,0.000296750147136758,0.0563317530808791,-0.0563398765982659,"LC","Rodentia","Muridae","Psammomys","http://www.gbif.org/species/5219747"
"Psammomys_vexillaris",100,3.5,3.44,177.33,3.2,24.8,27.08804,6.25,40,NA,3.1375,NA,0.104449008,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,4.96014160439924,-3.14890276534128,1.29410559401032,-0.396603965977514,0.0620730188317833,0.675540031063971,-0.0252252012342843,0.000296770772603081,0.056336545572448,-0.056346721502757,"DD","Rodentia","Muridae","Psammomys","http://www.gbif.org/species/5219746"
"Pseudohydromys_ellermani",NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.683,NA,NA,NA,NA,NA,NA,NA,4.99700534004451,-3.17772915265559,1.32543755100471,-0.409179696958663,0.064619199858336,0.70525398455807,-0.0268028623687241,0.00031936973316029,0.0618461568287072,-0.0652025926673964,"LC","Rodentia","Muridae","Pseudohydromys","http://www.gbif.org/species/4264818"
"Pseudohydromys_fuscus",NA,NA,NA,18.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.086,NA,NA,NA,NA,NA,NA,NA,4.99647951291257,-3.17732050233074,1.32501535125956,-0.409014142512115,0.0645865855478102,0.704876553057994,-0.0267837839880088,0.000319105282237598,0.0617846832362643,-0.0651139201759525,"LC","Rodentia","Muridae","Pseudohydromys","http://www.gbif.org/species/4264817"
"Pseudohydromys_murinus",NA,0.97,NA,16.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2215,NA,NA,NA,NA,NA,NA,NA,4.99854259027428,-3.17892516236609,1.32668455017076,-0.409670738831431,0.0647164165663764,0.706380746886151,-0.0268603306548529,0.000320171130340065,0.0620340906209865,-0.0654792040746734,"LC","Rodentia","Muridae","Pseudohydromys","http://www.gbif.org/species/2438407"
"Pseudohydromys_occidentalis",NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,4.99715891544175,-3.17784856347337,1.32556141079118,-0.409228351790489,0.0646288046303353,0.705365205814399,-0.0268085046147827,0.000319448125565876,0.0618644403588484,-0.0652291569443997,"DD","Rodentia","Muridae","Pseudohydromys","http://www.gbif.org/species/2438406"
"Pseudomys_albocinereus",76.715,4.08,2.215,28.25,2.658333333,34.20186,30.008,NA,16.34,NA,2.658333333,NA,0.105407255,NA,NA,NA,12.461,NA,NA,NA,NA,NA,NA,NA,5.00725876200266,-3.18569925603089,1.33368561733245,-0.412416489544612,0.0652574455158968,0.712642266545165,-0.0271769703517462,0.000324561495374648,0.0630551453486891,-0.0669538087223374,"LC","Rodentia","Muridae","Pseudomys","http://www.gbif.org/species/5219807"
"Pseudomys_apodemoides",NA,4.7,3,21.89,NA,44.76764,35.30006,NA,10.905,NA,NA,NA,NA,NA,NA,NA,12.1695,NA,NA,NA,NA,NA,NA,NA,5.00735055069969,-3.18577061870378,1.33375958740846,-0.412445538430208,0.0652631782248447,0.712708644422567,-0.0271803362003059,0.000324608248583526,0.0630660466413108,-0.0669696424928426,"LC","Rodentia","Muridae","Pseudomys","http://www.gbif.org/species/5219799"
"Pseudomys_australis",145,3.1,NA,65,7.9,31.04472,26,4,12.5,NA,5.6,180,NA,NA,NA,NA,14.09,NA,NA,NA,NA,NA,NA,NA,5.00777481784883,-3.18610033998221,1.33410024389387,-0.412579120917233,0.0652894951526904,0.713013203922076,-0.0271957329764841,0.000324821691608462,0.0631156730816316,-0.067041271025527,"VU","Rodentia","Muridae","Pseudomys","http://www.gbif.org/species/5219792"
