row.number,BD,PFL,throt,ED,EP,GS,GSh,MP,BS,Site1,species,group
3261,0.363,0.2,2.326530612,0.079,0.504132231,0.057067901,1,0.438016529,0.564738292,GCFR,GLOAPR,Peren_flashier
3271,0.394,0.23,2.194630872,0.091,0.439086294,0.063622844,1.23655914,0.327411168,0.52284264,GCFR,GLOAPR,Peren_flashier
3281,0.401,0.07,1.960526316,0.108,0.381546135,0.055330579,1.009708738,0.249376559,0.588528678,GCFR,GLOAPR,Peren_flashier
3291,0.357,0.212,2.310810811,0.093,0.495798319,0.048448753,0.903409091,0.420168067,0.579831933,BSBC,GLOAPR,Intermittent
3301,0.349,0.218,2.100671141,0.083,0.538681948,0.066925208,0.953642384,0.47277937,0.573065903,BSBC,GLOAPR,Intermittent
3312,0.368,0.216,1.986928105,0.086,0.486413043,0.044738249,0.880794702,0.383152174,0.554347826,BSBC,GLOAPR,Intermittent
3321,0.382,0.217,1.716981132,0.093,0.486910995,0.049692521,0.898203593,0.358638743,0.557591623,BSBC,GLOAPR,Intermittent
3331,0.365,0.225,1.748344371,0.096,0.465753425,0.067924528,0.754716981,0.361643836,0.561643836,BSBC,GLOAPR,Intermittent
3341,0.352,0.19,2.182432432,0.092,0.463068182,0.047891156,0.916666667,0.360795455,0.613636364,BSBC,GLOAPR,Intermittent
3351,0.374,0.225,2.025641026,0.09,0.462566845,0.05235503,0.886075949,0.331550802,0.553475936,BSBC,GLOAPR,Intermittent
3361,0.371,0.227,1.962732919,0.098,0.490566038,0.058578987,0.967741935,0.385444744,0.574123989,BSBC,GLOAPR,Intermittent
3371,0.373,0.209,2.427586207,0.089,0.495978552,0.054313215,0.979452055,0.388739946,0.549597855,BSBC,GLOAPR,Intermittent
3381,0.36,0.192,2.407894737,0.091,0.505555556,0.049296179,0.984848485,0.422222222,0.566666667,BSBC,GLOAPR,Intermittent
3391,0.358,0.17,2.416666667,0.097,0.494413408,0.077332231,0.949044586,0.407821229,0.594972067,BSBC,GLOAPR,Intermittent
3401,0.358,0.223,1.81595092,0.098,0.43575419,0.062956104,0.97810219,0.326815642,0.569832402,BSBC,GLOAPR,Intermittent
3412,0.382,0.239,1.897435897,0.09,0.463350785,0.05734072,1.022222222,0.340314136,0.557591623,BSBC,GLOAPR,Intermittent
3421,0.377,0.221,2.171974522,0.09,0.49602122,0.058153278,1.052238806,0.413793103,0.541114058,BSBC,GLOAPR,Intermittent
3431,0.357,0.184,2.071428571,0.096,0.509803922,0.053569444,1.090225564,0.453781513,0.585434174,BSBC,GLOAPR,Intermittent
3441,0.357,0.214,2.033112583,0.103,0.473389356,0.052479339,1.016,0.380952381,0.596638655,BSBC,GLOAPR,Intermittent
3451,0.358,0.211,1.773333333,0.104,0.463687151,0.056860093,1.090909091,0.346368715,0.597765363,BSBC,GLOAPR,Intermittent
3461,0.367,0.178,2.134615385,0.095,0.416893733,0.061,1.024590164,0.27520436,0.588555858,BSBC,GLOAPR,Intermittent
3471,0.354,0.219,2.346938776,0.097,0.460451977,0.056360947,1.058333333,0.395480226,0.61299435,BSBC,GLOAPR,Intermittent
3481,0.367,0.189,1.878980892,0.108,0.433242507,0.059674074,1.075471698,0.335149864,0.580381471,BSBC,GLOAPR,Intermittent
3491,0.348,0.227,2.118055556,0.108,0.462643678,0.050384789,0.990566038,0.353448276,0.591954023,BSBC,GLOAPR,Intermittent
3501,0.366,0.23,2.188811189,0.094,0.480874317,0.06989645,1.714285714,0.352459016,0.614754098,SRAR,GLOAPR,Peren_flashier
3512,0.376,0.187,2.448051948,0.095,0.489361702,0.080246914,1.625,0.375,0.537234043,SRAR,GLOAPR,Peren_flashier
3521,0.375,0.226,2.289473684,0.079,0.536,0.070073469,1.435344828,0.477333333,0.538666667,SRAR,GLOAPR,Peren_flashier
3541,0.385,0.215,2.561643836,0.098,0.548051948,0.075118906,1.428571429,0.454545455,0.602597403,SRAR,GLOAPR,Peren_flashier
3561,0.389,0.222,1.88590604,0.079,0.588688946,0.074483471,1.359223301,0.514138817,0.532133676,SHFR,GLOAPR,Intermittent
3571,0.357,0.212,2,0.089,0.487394958,0.066181818,1.654545455,0.350140056,0.577030812,SHFR,GLOAPR,Intermittent
3581,0.352,0.241,2.092105263,0.08,0.539772727,0.066630611,1.590909091,0.471590909,0.613636364,SHFR,GLOAPR,Intermittent
3591,0.418,0.219,2.309677419,0.081,0.562200957,0.062992392,1.217391304,0.495215311,0.516746411,AHMR,GLOAPR,Peren_longer
3601,0.366,0.228,2.196078431,0.074,0.505464481,0.057311,1.137440758,0.423497268,0.557377049,AHMR,GLOAPR,Peren_longer
3612,0.355,0.193,2.734265734,0.072,0.588732394,0.062525566,1.191740413,0.509859155,0.577464789,AHMR,GLOAPR,Peren_longer
3621,0.398,0.224,2.277419355,0.062,0.577889447,0.063376932,1.261538462,0.502512563,0.497487437,AHMR,GLOAPR,Peren_longer
3631,0.385,0.206,2.370860927,0.069,0.555844156,0.053548438,1.019305019,0.503896104,0.545454545,AHMR,GLOAPR,Peren_longer
3641,0.375,0.191,2.184210526,0.073,0.554666667,0.06492696,1,0.469333333,0.570666667,AHMR,GLOAPR,Peren_longer
3651,0.409,0.235,2.058823529,0.077,0.594132029,0.054198108,1.082949309,0.493887531,0.525672372,AHMR,GLOAPR,Peren_longer
3661,0.389,0.242,2.567901235,0.072,0.568123393,0.054849656,1.1,0.485861183,0.529562982,AHMR,GLOAPR,Peren_longer
3671,0.388,0.211,2.450980392,0.084,0.494845361,0.069065775,1.061674009,0.353092784,0.536082474,AHMR,GLOAPR,Peren_longer
3681,0.385,0.229,2.461038961,0.072,0.449350649,0.072065443,1.216216216,0.345454545,0.550649351,AHMR,GLOAPR,Peren_longer
3691,0.357,0.204,2.503355705,0.083,0.459383754,0.071860742,1.182857143,0.350140056,0.56302521,AHMR,GLOAPR,Peren_longer
3701,0.363,0.211,2.311258278,0.087,0.457300275,0.060405056,1.263565891,0.355371901,0.600550964,AHMR,GLOAPR,Peren_longer
3712,0.377,0.239,2.36,0.081,0.371352785,0.048159097,1.09375,0.24668435,0.575596817,AHMR,GLOAPR,Peren_longer
3721,0.35,0.188,2.571428571,0.085,0.468571429,0.0590625,1.166666667,0.331428571,0.597142857,OODR,GLOAPR,Peren_longer
3731,0.357,0.219,2.078571429,0.085,0.473389356,0.072224658,1.278688525,0.420168067,0.577030812,OODR,GLOAPR,Peren_longer
3741,0.391,0.218,2.518796992,0.085,0.52173913,0.067697963,1.155688623,0.439897698,0.542199488,OODR,GLOAPR,Peren_longer
3751,0.335,0.209,1.924657534,0.077,0.531343284,0.061358656,1.19047619,0.47761194,0.626865672,OODR,GLOAPR,Peren_longer
3761,0.341,0.177,2.270676692,0.092,0.413489736,0.054696,1.216981132,0.348973607,0.607038123,OODR,GLOAPR,Peren_longer
3771,0.371,0.207,2.330985915,0.088,0.568733154,0.036525454,1.266666667,0.509433962,0.579514825,OODR,GLOAPR,Peren_longer
3781,0.329,0.201,2.07518797,0.082,0.507598784,0.052414815,1.402298851,0.440729483,0.58662614,OODR,GLOAPR,Peren_longer
3791,0.395,0.215,2.350364964,0.082,0.635443038,0.060909922,1.335260116,0.572151899,0.536708861,GJKR,GLOAPR,Peren_longer
3801,0.379,0.23,2.445205479,0.086,0.580474934,0.063212374,1.255434783,0.503957784,0.548812665,GJKR,GLOAPR,Peren_longer
3812,0.364,0.241,2.350993377,0.091,0.565934066,0.059880401,1.126506024,0.53021978,0.568681319,GJKR,GLOAPR,Peren_longer
3821,0.402,0.236,2.418300654,0.096,0.467661692,0.055266204,1.273333333,0.305970149,0.547263682,GJKR,GLOAPR,Peren_longer
3831,0.396,0.258,2.435064935,0.096,0.416666667,0.049895942,1.02189781,0.265151515,0.537878788,GJKR,GLOAPR,Peren_longer
3841,0.354,0.216,2.6875,0.092,0.491525424,0.040806416,0.908450704,0.412429379,0.579096045,GJKR,GLOAPR,Peren_longer
3851,0.355,0.227,2.184210526,0.091,0.492957746,0.065185185,1.090909091,0.388732394,0.583098592,GJKR,GLOAPR,Peren_longer
3861,0.372,0.223,2.485714286,0.098,0.532258065,0.069652201,1.061643836,0.430107527,0.564516129,GJKR,GLOAPR,Peren_longer
3871,0.376,0.216,2.165605096,0.098,0.414893617,0.051486611,1.105691057,0.308510638,0.558510638,GJKR,GLOAPR,Peren_longer
3881,0.41,0.244,2.67721519,0.098,0.424390244,0.066690909,1.175572519,0.251219512,0.53902439,GJKR,GLOAPR,Peren_longer
3891,0.373,0.205,2.78807947,0.093,0.525469169,0.055124717,1.06993007,0.445040214,0.592493298,GJKR,GLOAPR,Peren_longer
3901,0.354,0.215,2.475524476,0.098,0.491525424,0.060695599,0.937931034,0.372881356,0.573446328,GJKR,GLOAPR,Peren_longer
3912,0.385,0.231,2.361290323,0.113,0.496103896,0.062446289,1.183673469,0.379220779,0.571428571,GJKR,GLOAPR,Peren_longer
3921,0.357,0.226,2.612903226,0.101,0.470588235,0.050772889,1.147540984,0.369747899,0.596638655,GJKR,GLOAPR,Peren_longer
3931,0.372,0.215,2.38028169,0.093,0.52688172,0.054934602,1.060606061,0.456989247,0.548387097,GJKR,GLOAPR,Peren_longer
3941,0.367,0.231,2.454545455,0.102,0.463215259,0.056978512,1.120967742,0.359673025,0.553133515,GJKR,GLOAPR,Peren_longer
3951,0.35,0.235,2.358974359,0.104,0.425714286,0.047871129,1.053097345,0.254285714,0.622857143,GJKR,GLOAPR,Peren_longer
3961,0.394,0.231,2.375,0.107,0.469543147,0.053350178,1.045801527,0.355329949,0.568527919,GJKR,GLOAPR,Peren_longer
3971,0.39,0.23,2.635220126,0.075,0.669230769,0.060765651,1.832369942,0.607692308,0.574358974,AHMR,GLOAPR,Peren_longer
3981,0.389,0.235,2.440789474,0.078,0.514138817,0.063429752,1.228,0.444730077,0.53470437,AHMR,GLOAPR,Peren_longer
3991,0.368,0.217,2.344594595,0.065,0.497282609,0.0576,1.44,0.347826087,0.535326087,AHMR,GLOAPR,Peren_longer
4001,0.403,0.216,2.438709677,0.078,0.473945409,0.064301385,1.677419355,0.332506203,0.550868486,AHMR,GLOAPR,Peren_longer
4012,0.36,0.221,2.048275862,0.091,0.6,0.063866213,1.523255814,0.541666667,0.633333333,AHMR,GLOAPR,Peren_longer
4021,0.423,0.236,1.952380952,0.087,0.63356974,0.059755102,2.033333333,0.576832151,0.586288416,OODR,GLOAPR,Peren_longer
4031,0.38,0.144,2.138888889,0.098,0.573684211,0.062493075,1.740740741,0.421052632,0.602631579,GJKR,GLOAPR,Peren_longer
4041,0.399,0.214,2.007042254,0.103,0.453634085,0.0833,1.387755102,0.305764411,0.568922306,OODR,GLOAPR,Peren_longer
4051,0.419,0.208,2.648648649,0.094,0.591885442,0.055715976,1.945454545,0.479713604,0.582338902,GJKR,GLOAPR,Peren_longer
1104,0.395,0.175,2.293233083,0.054,0.55443038,0.01479629,1.03728278,0.379746835,0.501265823,SRAR,HEPFUL,Peren_flashier
2103,0.395,0.183,2.578125,0.051,0.518987342,0.01421359,1.065400187,0.336708861,0.496202532,SRAR,HEPFUL,Peren_flashier
3102,0.459,0.163,2.496551724,0.063,0.546840959,0.016028465,1.088498746,0.413943355,0.396514161,SRAR,HEPFUL,Peren_flashier
4102,0.421,0.195,2.53030303,0.062,0.477434679,0.015996655,1.120323949,0.277909739,0.456057007,SRAR,HEPFUL,Peren_flashier
5102,0.439,0.184,2.742857143,0.06,0.644646925,0.016710055,0.98934596,0.564920273,0.446469248,SRAR,HEPFUL,Peren_flashier
6102,0.426,0.177,2.620437956,0.075,0.431924883,0.017045101,1.234172907,0.265258216,0.469483568,SRAR,HEPFUL,Peren_flashier
740,0.388,0.214,2.281481481,0.042,0.407216495,0.007596254,0.856164384,0.224226804,0.510309278,GJKR,HEPFUL,Peren_longer
814,0.402,0.214,2.130769231,0.039,0.487562189,0.011681959,1.209302326,0.328358209,0.475124378,GJKR,HEPFUL,Peren_longer
914,0.398,0.21,1.84375,0.029,0.557788945,0.009029691,0.885,0.409547739,0.449748744,GJKR,HEPFUL,Peren_longer
1014,0.43,0.224,1.718309859,0.037,0.418604651,0.010488281,0.828703704,0.241860465,0.469767442,GJKR,HEPFUL,Peren_longer
1114,0.367,0.213,1.87804878,0.039,0.509536785,0.011780708,0.908695652,0.373297003,0.479564033,SHFR,HEPFUL,Intermittent
1214,0.375,0.214,1.717741935,0.029,0.536,0.0093625,0.817757009,0.362666667,0.48,OODR,HEPFUL,Peren_longer
1314,0.375,0.177,2.096774194,0.042,0.586666667,0.010417979,0.775,0.48,0.528,OODR,HEPFUL,Peren_longer
1414,0.408,0.2,1.472868217,0.03,0.56372549,0.007992105,0.751269036,0.450980392,0.441176471,GJKR,HEPFUL,Peren_longer
1514,0.381,0.197,1.558139535,0.043,0.440944882,0.012214335,1.024096386,0.24671916,0.498687664,GJKR,HEPFUL,Peren_longer
1614,0.421,0.213,1.872,0.031,0.532066508,0.012570248,1.111111111,0.375296912,0.425178147,GJKR,HEPFUL,Peren_longer
1714,0.442,0.207,1.881481481,0.024,0.404977376,0.013153008,1.047138047,0.226244344,0.443438914,GJKR,HEPFUL,Peren_longer
1814,0.404,0.217,1.896,0.031,0.497524752,0.009297521,0.888888889,0.381188119,0.445544554,GJKR,HEPFUL,Peren_longer
1914,0.385,0.157,1.782608696,0.032,0.490909091,0.010031772,0.858921162,0.32987013,0.462337662,GJKR,HEPFUL,Peren_longer
2013,0.411,0.211,1.230769231,0.032,0.367396594,0.011015426,1.18,0.145985401,0.389294404,GJKR,HEPFUL,Peren_longer
2113,0.375,0.206,2.161290323,0.042,0.56,0.014324722,1.565656566,0.378666667,0.477333333,OODR,HEPFUL,Peren_longer
2213,0.408,0.189,1.72,0.046,0.637254902,0.01206625,0.877192982,0.504901961,0.475490196,OODR,HEPFUL,Peren_longer
2313,0.422,0.208,2.267175573,0.028,0.476303318,0.011887675,0.995967742,0.298578199,0.428909953,OODR,HEPFUL,Peren_longer
2413,0.399,0.207,2.007692308,0.036,0.65914787,0.017606648,1.233480176,0.62406015,0.556390977,OODR,HEPFUL,Peren_longer
2513,0.388,0.211,2.2,0.029,0.50257732,0.010748946,1.053921569,0.319587629,0.471649485,OODR,HEPFUL,Peren_longer
2613,0.385,0.2,1.992592593,0.035,0.553246753,0.00965591,0.944134078,0.366233766,0.467532468,OODR,HEPFUL,Peren_longer
2713,0.393,0.224,2.856,0.051,0.51653944,0.010673824,1.52,0.330788804,0.452926209,OODR,HEPFUL,Peren_longer
2813,0.388,0.218,3,0.039,0.489690722,0.012170213,1.217021277,0.317010309,0.476804124,OODR,HEPFUL,Peren_longer
2913,0.384,0.196,2.896551724,0.046,0.541666667,0.012236747,1.293785311,0.4296875,0.416666667,OODR,HEPFUL,Peren_longer
3013,0.392,0.214,2.884297521,0.044,0.556122449,0.013987069,1.351694915,0.410714286,0.466836735,OODR,HEPFUL,Peren_longer
3112,0.416,0.209,3.303278689,0.045,0.480769231,0.0176855,1.502304147,0.317307692,0.425480769,OODR,HEPFUL,Peren_longer
3213,0.369,0.207,2.760330579,0.05,0.466124661,0.012129032,1.212903226,0.287262873,0.509485095,OODR,HEPFUL,Peren_longer
3313,0.372,0.209,2.709401709,0.044,0.537634409,0.012456599,1.437037037,0.376344086,0.545698925,OODR,HEPFUL,Peren_longer
3413,0.385,0.195,2.760330579,0.055,0.568831169,0.010459711,1.234567901,0.397402597,0.493506494,OODR,HEPFUL,Peren_longer
3513,0.411,0.222,3.131147541,0.048,0.559610706,0.01526982,1.075376884,0.350364964,0.425790754,OODR,HEPFUL,Peren_longer
3613,0.371,0.205,3.072580645,0.045,0.51212938,0.010559001,1.112582781,0.336927224,0.471698113,OODR,HEPFUL,Peren_longer
3713,0.393,0.206,3.050847458,0.046,0.465648855,0.012734222,1.056680162,0.307888041,0.44783715,OODR,HEPFUL,Peren_longer
3813,0.398,0.221,2.674603175,0.052,0.447236181,0.009922974,1.104972376,0.226130653,0.489949749,OODR,HEPFUL,Peren_longer
3913,0.388,0.173,2.555555556,0.057,0.582474227,0.024501385,0.950819672,0.443298969,0.494845361,OODR,HEPFUL,Peren_longer
4013,0.459,0.175,3.043165468,0.066,0.483660131,0.016312287,1.085106383,0.320261438,0.389978214,COAR,HEPFUL,Peren_flashier
4112,0.491,0.158,2.462068966,0.055,0.562118126,0.017129793,0.990415335,0.401221996,0.364562118,COAR,HEPFUL,Peren_flashier
4212,0.378,0.17,2.823076923,0.053,0.547619048,0.015035377,1.039215686,0.407407407,0.441798942,MHMR,HEPFUL,Peren_longer
4312,0.402,0.156,2.413043478,0.043,0.512437811,0.018754883,1.101796407,0.383084577,0.44278607,MHMR,HEPFUL,Peren_longer
4412,0.388,0.16,2.946564885,0.059,0.533505155,0.017388,1.095238095,0.350515464,0.481958763,MHMR,HEPFUL,Peren_longer
4512,0.462,0.17,2.333333333,0.065,0.512987013,0.020891478,1.012158055,0.367965368,0.404761905,SRAR,HEPFUL,Peren_flashier
4612,0.435,0.165,2.503597122,0.057,0.505747126,0.02153403,1.156156156,0.331034483,0.452873563,SRAR,HEPFUL,Peren_flashier
4712,0.391,0.161,2.689922481,0.054,0.570332481,0.013366084,1.080139373,0.437340153,0.432225064,BDFR,HEPFUL,Peren_flashier
4812,0.404,0.182,2.940740741,0.057,0.53960396,0.017992866,0.994871795,0.443069307,0.48019802,BDFR,HEPFUL,Peren_flashier
4912,0.422,0.154,2.642857143,0.057,0.59478673,0.015874566,1.209090909,0.492890995,0.462085308,BDFR,HEPFUL,Peren_flashier
5012,0.405,0.216,2.796992481,0.036,0.464197531,0.015770471,1.007434944,0.30617284,0.444444444,DMAR,HEPFUL,Peren_longer
5112,0.432,0.232,2.706766917,0.039,0.439814815,0.012938169,0.883190883,0.240740741,0.402777778,DMAR,HEPFUL,Peren_longer
5212,0.421,0.225,3.007407407,0.046,0.470308789,0.017456884,0.948571429,0.301662708,0.489311164,DMAR,HEPFUL,Peren_longer
5312,0.421,0.224,2.976190476,0.038,0.51543943,0.011154368,0.785714286,0.361045131,0.458432304,DMAR,HEPFUL,Peren_longer
5412,0.424,0.202,2.746153846,0.039,0.509433962,0.012219909,0.879310345,0.382075472,0.400943396,DMAR,HEPFUL,Peren_longer
5512,0.418,0.198,3.196850394,0.043,0.435406699,0.014692378,1,0.284688995,0.449760766,DMAR,HEPFUL,Peren_longer
5612,0.42,0.211,2.622222222,0.043,0.50952381,0.016986492,0.982905983,0.371428571,0.419047619,DMAR,HEPFUL,Peren_longer
5712,0.399,0.189,2.8125,0.041,0.528822055,0.016952909,1.0625,0.390977444,0.463659148,DMAR,HEPFUL,Peren_longer
5812,0.437,0.21,2.854961832,0.034,0.526315789,0.015354671,0.901408451,0.3798627,0.391304348,DMAR,HEPFUL,Peren_longer
5912,0.439,0.215,2.751879699,0.046,0.471526196,0.015952806,0.870712401,0.307517084,0.419134396,DMAR,HEPFUL,Peren_longer
6012,0.402,0.202,1.9453125,0.05,0.577114428,0.016834467,0.882758621,0.460199005,0.597014925,BDFR,HEPFUL,Peren_flashier
6112,0.379,0.212,2.392,0.05,0.654353562,0.008189508,1.142857143,0.527704485,0.617414248,BDFR,HEPFUL,Peren_flashier
6212,0.395,0.198,3.090909091,0.05,0.536708861,0.013572446,1.024590164,0.351898734,0.483544304,GCFR,HEPFUL,Peren_flashier
6312,0.422,0.22,2.77443609,0.042,0.516587678,0.013,1.3,0.36492891,0.436018957,GCFR,HEPFUL,Peren_flashier
6412,0.4,0.214,3.214285714,0.05,0.4775,0.01244215,1.030042918,0.2725,0.5125,GCFR,HEPFUL,Peren_flashier
6512,0.384,0.191,2.624,0.044,0.598958333,0.011045722,0.976,0.455729167,0.4765625,GCFR,HEPFUL,Peren_flashier
6612,0.443,0.217,2.648275862,0.044,0.478555305,0.015584194,1.06875,0.300225734,0.424379233,GCFR,HEPFUL,Peren_flashier
6712,0.413,0.216,2.755905512,0.046,0.513317191,0.0171935,1.091633466,0.336561743,0.455205811,BDFR,HEPFUL,Peren_flashier
6812,0.392,0.212,2.952380952,0.043,0.507653061,0.016899773,1.007352941,0.364795918,0.464285714,BDFR,HEPFUL,Peren_flashier
6912,0.421,0.213,2.4140625,0.04,0.54631829,0.010042975,0.790322581,0.380047506,0.429928741,COAR,HEPFUL,Peren_flashier
7112,0.413,0.206,2.947368421,0.044,0.496368039,0.013781749,0.984520124,0.336561743,0.452784504,COAR,HEPFUL,Peren_flashier
7212,0.439,0.2,2.191489362,0.046,0.480637813,0.015463511,1.333333333,0.30523918,0.410022779,COAR,HEPFUL,Peren_flashier
7311,0.425,0.218,3.341666667,0.042,0.56,0.015219008,1.141732283,0.404705882,0.444705882,SRAR,HEPFUL,Peren_flashier
743,0.419,0.207,2.671755725,0.045,0.551312649,0.014296567,1.10952381,0.415274463,0.455847255,SRAR,HEPFUL,Peren_flashier
753,0.434,0.214,2.681818182,0.051,0.589861751,0.015891779,1.385542169,0.465437788,0.435483871,SRAR,HEPFUL,Peren_flashier
7612,0.447,0.228,2.864285714,0.041,0.507829978,0.013133394,0.914201183,0.360178971,0.425055928,AHMR,HEPFUL,Peren_longer
7712,0.408,0.218,2.473684211,0.034,0.571078431,0.015171468,1.107594937,0.433823529,0.453431373,AHMR,HEPFUL,Peren_longer
7810,0.418,0.221,2.65648855,0.036,0.535885167,0.013487752,0.895953757,0.416267943,0.413875598,AHMR,HEPFUL,Peren_longer
793,0.4,0.211,2.72519084,0.043,0.4525,0.011182918,1.018939394,0.3025,0.4075,AHMR,HEPFUL,Peren_longer
803,0.432,0.214,2.914728682,0.049,0.467592593,0.013404172,1.041984733,0.280092593,0.402777778,AHMR,HEPFUL,Peren_longer
815,0.403,0.226,2.71641791,0.044,0.523573201,0.012323147,1.023166023,0.349875931,0.40942928,AHMR,HEPFUL,Peren_longer
823,0.426,0.224,2.417266187,0.042,0.497652582,0.014371556,1.093023256,0.321596244,0.406103286,AHMR,HEPFUL,Peren_longer
833,0.397,0.208,2.829268293,0.048,0.476070529,0.008984652,1.091397849,0.292191436,0.405541562,AHMR,HEPFUL,Peren_longer
843,0.401,0.211,2.616,0.048,0.625935162,0.011147672,1.009661836,0.461346633,0.476309227,AHMR,HEPFUL,Peren_longer
853,0.402,0.208,3.209677419,0.05,0.485074627,0.011738229,0.896396396,0.328358209,0.460199005,AHMR,HEPFUL,Peren_longer
863,0.438,0.181,2.333333333,0.058,0.543378995,0.011905185,1.004081633,0.363013699,0.406392694,DMAR,HEPFUL,Peren_longer
873,0.417,0.189,2.419117647,0.052,0.491606715,0.016055227,1.238738739,0.318944844,0.465227818,DMAR,HEPFUL,Peren_longer
883,0.392,0.184,2.259541985,0.05,0.545918367,0.015541524,1.224637681,0.334183673,0.482142857,DMAR,HEPFUL,Peren_longer
893,0.436,0.188,2.691176471,0.045,0.47706422,0.013297259,1.110344828,0.325688073,0.405963303,AHMR,HEPFUL,Peren_longer
903,0.438,0.208,3.015037594,0.047,0.484018265,0.013937847,1.069343066,0.305936073,0.410958904,AHMR,HEPFUL,Peren_longer
915,0.417,0.201,2.4,0.042,0.503597122,0.017187388,1.330472103,0.35971223,0.429256595,AHMR,HEPFUL,Peren_longer
923,0.413,0.2,2.821705426,0.047,0.462469734,0.015267698,1.356321839,0.290556901,0.443099274,DMAR,HEPFUL,Peren_longer
933,0.407,0.196,2.798449612,0.047,0.479115479,0.014453979,1.333333333,0.326781327,0.434889435,DMAR,HEPFUL,Peren_longer
943,0.406,0.179,2.992063492,0.047,0.485221675,0.015492063,1.147540984,0.31773399,0.450738916,DMAR,HEPFUL,Peren_longer
953,0.426,0.203,3,0.046,0.5,0.014488419,1.203846154,0.32629108,0.415492958,DMAR,HEPFUL,Peren_longer
963,0.417,0.217,2.580152672,0.044,0.529976019,0.015255198,1.115241636,0.362110312,0.426858513,DMAR,HEPFUL,Peren_longer
973,0.409,0.219,2.748148148,0.04,0.457212714,0.016258163,1.109144543,0.271393643,0.442542787,DMAR,HEPFUL,Peren_longer
983,0.402,0.216,2.552238806,0.043,0.542288557,0.0146784,1.18705036,0.383084577,0.422885572,SRAR,HEPFUL,Peren_flashier
993,0.39,0.207,2.976377953,0.044,0.61025641,0.016541841,1.097902098,0.469230769,0.451282051,SRAR,HEPFUL,Peren_flashier
1003,0.408,0.207,2.734848485,0.044,0.5,0.011648393,1.097046414,0.357843137,0.428921569,SRAR,HEPFUL,Peren_flashier
1015,0.391,0.206,3.062015504,0.047,0.583120205,0.012793424,1.134529148,0.462915601,0.480818414,SRAR,HEPFUL,Peren_flashier
1023,0.42,0.208,2.503597122,0.043,0.580952381,0.012841166,1.16744186,0.423809524,0.445238095,SRAR,HEPFUL,Peren_flashier
1033,0.419,0.208,2.598425197,0.044,0.54176611,0.013472438,1.161654135,0.372315036,0.405727924,COAR,HEPFUL,Peren_flashier
